nrens=   100 nrwells=     5 nrdata=     3 nx=    36
  25   2   4  24   0.622468E+03
  26   2   4  24   0.673909E+03
  27   2   4  24   0.758286E+03
  28   2   4  24   0.793076E+03
  29   2   4  24   0.777906E+03
  30   2   4  24   0.784838E+03
  31   2   4  24   0.764904E+03
  32   2   4  24   0.789238E+03
  33   2   4  24   0.811100E+03
  34   2   4  24   0.808175E+03
  35   2   4  24   0.792727E+03
  36   2   4  24   0.752938E+03
   1   3   4  24   0.000000E+00
   2   3   4  24   0.000000E+00
   3   3   4  24   0.000000E+00
   4   3   4  24   0.000000E+00
   5   3   4  24   0.000000E+00
   6   3   4  24   0.000000E+00
   7   3   4  24   0.000000E+00
   8   3   4  24   0.000000E+00
   9   3   4  24   0.000000E+00
  10   3   4  24   0.000000E+00
  11   3   4  24   0.000000E+00
  12   3   4  24   0.000000E+00
  13   3   4  24   0.648209E+06
  14   3   4  24   0.561157E+06
  15   3   4  24   0.478782E+06
  16   3   4  24   0.382016E+06
  17   3   4  24   0.267902E+06
  18   3   4  24   0.175103E+06
  19   3   4  24   0.101232E+06
  20   3   4  24   0.472887E+05
  21   3   4  24   0.110179E+05
  22   3   4  24  -0.115227E+05
  23   3   4  24  -0.227934E+05
  24   3   4  24  -0.281575E+05
  25   3   4  24  -0.271044E+05
  26   3   4  24  -0.238317E+05
  27   3   4  24  -0.193992E+05
  28   3   4  24  -0.168009E+05
  29   3   4  24  -0.152235E+05
  30   3   4  24  -0.159457E+05
  31   3   4  24  -0.208219E+05
  32   3   4  24  -0.275236E+05
  33   3   4  24  -0.375938E+05
  34   3   4  24  -0.494301E+05
  35   3   4  24  -0.620945E+05
  36   3   4  24  -0.742477E+05
   1   1   5  24  -0.000000E+00
   2   1   5  24  -0.000000E+00
   3   1   5  24  -0.000000E+00
   4   1   5  24  -0.000000E+00
   5   1   5  24  -0.000000E+00
   6   1   5  24  -0.000000E+00
   7   1   5  24  -0.000000E+00
   8   1   5  24  -0.000000E+00
   9   1   5  24  -0.000000E+00
  10   1   5  24  -0.000000E+00
  11   1   5  24  -0.000000E+00
  12   1   5  24  -0.000000E+00
  13   1   5  24  -0.492265E+03
  14   1   5  24  -0.191508E+03
  15   1   5  24  -0.126428E+03
  16   1   5  24  -0.993628E+02
  17   1   5  24  -0.819074E+02
  18   1   5  24  -0.394457E+02
  19   1   5  24   0.207543E+02
  20   1   5  24   0.906856E+02
  21   1   5  24   0.173079E+03
  22   1   5  24   0.236882E+03
  23   1   5  24   0.383832E+03
  24   1   5  24   0.499002E+03
  25   1   5  24   0.568614E+03
  26   1   5  24   0.597333E+03
  27   1   5  24   0.685209E+03
  28   1   5  24   0.706982E+03
  29   1   5  24   0.703973E+03
  30   1   5  24   0.760708E+03
  31   1   5  24   0.690602E+03
  32   1   5  24   0.613622E+03
  33   1   5  24   0.583199E+03
  34   1   5  24   0.477867E+03
  35   1   5  24   0.361933E+03
  36   1   5  24   0.275261E+03
   1   2   5  24  -0.000000E+00
   2   2   5  24  -0.000000E+00
   3   2   5  24  -0.000000E+00
   4   2   5  24  -0.000000E+00
   5   2   5  24  -0.000000E+00
   6   2   5  24  -0.000000E+00
   7   2   5  24  -0.000000E+00
   8   2   5  24  -0.000000E+00
   9   2   5  24  -0.000000E+00
  10   2   5  24  -0.000000E+00
  11   2   5  24  -0.000000E+00
  12   2   5  24  -0.000000E+00
  13   2   5  24  -0.257432E+01
  14   2   5  24  -0.248059E+01
  15   2   5  24  -0.229482E+01
  16   2   5  24  -0.201294E+01
  17   2   5  24  -0.163668E+01
  18   2   5  24  -0.117399E+01
  19   2   5  24  -0.638756E+00
  20   2   5  24  -0.500529E-01
  21   2   5  24   0.569173E+00
  22   2   5  24   0.119361E+01
  23   2   5  24   0.179714E+01
  24   2   5  24   0.235431E+01
  25   2   5  24   0.284167E+01
  26   2   5  24   0.323904E+01
  27   2   5  24   0.353077E+01
  28   2   5  24   0.370700E+01
  29   2   5  24   0.376467E+01
  30   2   5  24   0.370814E+01
  31   2   5  24   0.354905E+01
  32   2   5  24   0.330527E+01
  33   2   5  24   0.299892E+01
  34   2   5  24   0.265365E+01
  35   2   5  24   0.229167E+01
  36   2   5  24   0.220100E+01
   1   3   5  24  -0.000000E+00
   2   3   5  24  -0.000000E+00
   3   3   5  24  -0.000000E+00
   4   3   5  24  -0.000000E+00
   5   3   5  24  -0.000000E+00
   6   3   5  24  -0.000000E+00
   7   3   5  24  -0.000000E+00
   8   3   5  24  -0.000000E+00
   9   3   5  24  -0.000000E+00
  10   3   5  24  -0.000000E+00
  11   3   5  24  -0.000000E+00
  12   3   5  24  -0.000000E+00
  13   3   5  24  -0.446747E+06
  14   3   5  24  -0.398515E+06
  15   3   5  24  -0.375100E+06
  16   3   5  24  -0.343058E+06
  17   3   5  24  -0.330800E+06
  18   3   5  24  -0.317240E+06
  19   3   5  24  -0.298051E+06
  20   3   5  24  -0.281126E+06
  21   3   5  24  -0.242415E+06
  22   3   5  24  -0.154057E+06
  23   3   5  24  -0.111820E+06
  24   3   5  24  -0.937314E+05
  25   3   5  24  -0.801728E+05
  26   3   5  24  -0.626265E+05
  27   3   5  24  -0.525058E+05
  28   3   5  24  -0.393647E+05
  29   3   5  24  -0.261870E+05
  30   3   5  24  -0.915099E+04
  31   3   5  24   0.849207E+04
  32   3   5  24   0.283855E+05
  33   3   5  24   0.488993E+05
  34   3   5  24   0.660676E+05
  35   3   5  24   0.915533E+05
  36   3   5  24   0.103744E+06
   1   1   1  25   0.116107E+04
   2   1   1  25   0.105041E+04
   3   1   1  25   0.930713E+03
   4   1   1  25   0.814688E+03
   5   1   1  25   0.695594E+03
   6   1   1  25   0.473473E+03
   7   1   1  25   0.304273E+03
   8   1   1  25   0.248121E+03
   9   1   1  25   0.229596E+03
  10   1   1  25   0.184028E+03
  11   1   1  25   0.107777E+03
  12   1   1  25   0.258965E+02
  13   1   1  25  -0.481266E+02
  14   1   1  25  -0.117147E+03
  15   1   1  25  -0.175697E+03
  16   1   1  25  -0.229356E+03
  17   1   1  25  -0.274850E+03
  18   1   1  25  -0.316355E+03
  19   1   1  25  -0.347446E+03
  20   1   1  25  -0.379429E+03
  21   1   1  25  -0.407628E+03
  22   1   1  25  -0.433901E+03
  23   1   1  25  -0.466059E+03
  24   1   1  25  -0.501155E+03
  25   1   1  25  -0.501028E+03
  26   1   1  25  -0.498495E+03
  27   1   1  25  -0.486723E+03
  28   1   1  25  -0.481967E+03
  29   1   1  25  -0.481616E+03
  30   1   1  25  -0.480143E+03
  31   1   1  25  -0.470824E+03
  32   1   1  25  -0.469394E+03
  33   1   1  25  -0.492216E+03
  34   1   1  25  -0.456581E+03
  35   1   1  25  -0.410154E+03
  36   1   1  25  -0.330300E+03
   1   2   1  25  -0.117250E+01
   2   2   1  25  -0.104128E+01
   3   2   1  25  -0.932707E+00
   4   2   1  25  -0.847163E+00
   5   2   1  25  -0.782059E+00
   6   2   1  25  -0.732155E+00
   7   2   1  25  -0.690032E+00
   8   2   1  25  -0.646644E+00
   9   2   1  25  -0.591843E+00
  10   2   1  25  -0.514904E+00
  11   2   1  25  -0.405081E+00
  12   2   1  25  -0.252321E+00
  13   2   1  25  -0.481889E-01
  14   2   1  25   0.213005E+00
  15   2   1  25   0.532978E+00
  16   2   1  25   0.917348E+00
  17   2   1  25   0.227480E+01
  18   2   1  25   0.592189E+01
  19   2   1  25   0.152658E+02
  20   2   1  25   0.332144E+02
  21   2   1  25   0.656215E+02
  22   2   1  25   0.118271E+03
  23   2   1  25   0.202587E+03
  24   2   1  25   0.331653E+03
  25   2   1  25   0.553165E+03
  26   2   1  25   0.796764E+03
  27   2   1  25   0.103405E+04
  28   2   1  25   0.113913E+04
  29   2   1  25   0.111053E+04
  30   2   1  25   0.989832E+03
  31   2   1  25   0.787289E+03
  32   2   1  25   0.530587E+03
  33   2   1  25   0.233143E+03
  34   2   1  25  -0.560628E+02
  35   2   1  25  -0.347217E+03
  36   2   1  25  -0.639411E+03
   1   3   1  25   0.475934E+06
   2   3   1  25   0.398141E+06
   3   3   1  25   0.331530E+06
   4   3   1  25   0.279110E+06
   5   3   1  25   0.253817E+06
   6   3   1  25   0.227834E+06
   7   3   1  25   0.172413E+06
   8   3   1  25   0.140017E+06
   9   3   1  25   0.119208E+06
  10   3   1  25   0.116167E+06
  11   3   1  25   0.104571E+06
  12   3   1  25   0.110830E+06
  13   3   1  25   0.117019E+06
  14   3   1  25   0.123637E+06
  15   3   1  25   0.118735E+06
  16   3   1  25   0.103304E+06
  17   3   1  25   0.775454E+05
  18   3   1  25   0.339409E+05
  19   3   1  25  -0.230551E+05
  20   3   1  25  -0.934774E+05
  21   3   1  25  -0.174511E+06
  22   3   1  25  -0.262824E+06
  23   3   1  25  -0.354069E+06
  24   3   1  25  -0.446564E+06
  25   3   1  25  -0.498420E+06
  26   3   1  25  -0.494080E+06
  27   3   1  25  -0.488853E+06
  28   3   1  25  -0.475582E+06
  29   3   1  25  -0.447568E+06
  30   3   1  25  -0.412017E+06
  31   3   1  25  -0.363971E+06
  32   3   1  25  -0.323585E+06
  33   3   1  25  -0.289895E+06
  34   3   1  25  -0.223867E+06
  35   3   1  25  -0.167803E+06
  36   3   1  25  -0.112201E+06
   1   1   2  25  -0.758569E+03
   2   1   2  25  -0.643053E+03
   3   1   2  25  -0.559636E+03
   4   1   2  25  -0.485357E+03
   5   1   2  25  -0.433487E+03
   6   1   2  25  -0.390566E+03
   7   1   2  25  -0.358284E+03
   8   1   2  25  -0.361128E+03
   9   1   2  25  -0.366118E+03
  10   1   2  25  -0.390098E+03
  11   1   2  25  -0.421798E+03
  12   1   2  25  -0.453421E+03
  13   1   2  25  -0.490745E+03
  14   1   2  25  -0.534348E+03
  15   1   2  25  -0.546895E+03
  16   1   2  25  -0.585629E+03
  17   1   2  25  -0.610553E+03
  18   1   2  25  -0.565083E+03
  19   1   2  25  -0.505777E+03
  20   1   2  25  -0.398800E+03
  21   1   2  25  -0.267065E+03
  22   1   2  25  -0.117236E+03
  23   1   2  25   0.447142E+02
  24   1   2  25   0.191429E+03
  25   1   2  25   0.352771E+03
  26   1   2  25   0.452121E+03
  27   1   2  25   0.517295E+03
  28   1   2  25   0.581376E+03
  29   1   2  25   0.610468E+03
  30   1   2  25   0.635493E+03
  31   1   2  25   0.710770E+03
  32   1   2  25   0.685014E+03
  33   1   2  25   0.627804E+03
  34   1   2  25   0.593300E+03
  35   1   2  25   0.549606E+03
  36   1   2  25   0.522703E+03
   1   2   2  25  -0.256152E+01
   2   2   2  25  -0.281114E+01
   3   2   2  25  -0.300781E+01
   4   2   2  25  -0.315263E+01
   5   2   2  25  -0.324527E+01
   6   2   2  25  -0.328354E+01
   7   2   2  25  -0.326369E+01
   8   2   2  25  -0.318137E+01
   9   2   2  25  -0.303296E+01
  10   2   2  25  -0.281706E+01
  11   2   2  25  -0.253584E+01
  12   2   2  25  -0.219608E+01
  13   2   2  25  -0.180951E+01
  14   2   2  25  -0.139244E+01
  15   2   2  25  -0.964632E+00
  16   2   2  25  -0.547459E+00
  17   2   2  25  -0.000000E+00
  18   2   2  25   0.174390E+00
  19   2   2  25   0.447531E+00
  20   2   2  25   0.650176E+00
  21   2   2  25   0.101818E+01
  22   2   2  25   0.424298E+01
  23   2   2  25   0.128711E+02
  24   2   2  25   0.223654E+02
  25   2   2  25   0.278101E+02
  26   2   2  25   0.438689E+02
  27   2   2  25   0.525200E+02
  28   2   2  25   0.640227E+02
  29   2   2  25   0.786532E+02
  30   2   2  25   0.107468E+03
  31   2   2  25   0.133464E+03
  32   2   2  25   0.196434E+03
  33   2   2  25   0.253073E+03
  34   2   2  25   0.331935E+03
  35   2   2  25   0.421180E+03
  36   2   2  25   0.484781E+03
   1   3   2  25  -0.290993E+06
   2   3   2  25  -0.277838E+06
   3   3   2  25  -0.279772E+06
   4   3   2  25  -0.282157E+06
   5   3   2  25  -0.293843E+06
   6   3   2  25  -0.308681E+06
   7   3   2  25  -0.313098E+06
   8   3   2  25  -0.317841E+06
   9   3   2  25  -0.324577E+06
  10   3   2  25  -0.339178E+06
  11   3   2  25  -0.351706E+06
  12   3   2  25  -0.363603E+06
  13   3   2  25  -0.370874E+06
  14   3   2  25  -0.351313E+06
  15   3   2  25  -0.327486E+06
  16   3   2  25  -0.293426E+06
  17   3   2  25  -0.253483E+06
  18   3   2  25  -0.210935E+06
  19   3   2  25  -0.166416E+06
  20   3   2  25  -0.110435E+06
  21   3   2  25  -0.403447E+05
  22   3   2  25   0.388527E+05
  23   3   2  25   0.127002E+06
  24   3   2  25   0.201567E+06
  25   3   2  25   0.306533E+06
  26   3   2  25   0.361403E+06
  27   3   2  25   0.392271E+06
  28   3   2  25   0.423654E+06
  29   3   2  25   0.421512E+06
  30   3   2  25   0.425003E+06
  31   3   2  25   0.463912E+06
  32   3   2  25   0.429555E+06
  33   3   2  25   0.359593E+06
  34   3   2  25   0.311413E+06
  35   3   2  25   0.259934E+06
  36   3   2  25   0.219156E+06
   1   1   3  25  -0.483445E+03
   2   1   3  25  -0.514992E+03
   3   1   3  25  -0.558839E+03
   4   1   3  25  -0.623374E+03
   5   1   3  25  -0.689032E+03
   6   1   3  25  -0.767758E+03
   7   1   3  25  -0.824003E+03
   8   1   3  25  -0.816732E+03
   9   1   3  25  -0.817079E+03
  10   1   3  25  -0.755722E+03
  11   1   3  25  -0.716732E+03
  12   1   3  25  -0.677247E+03
  13   1   3  25  -0.648496E+03
  14   1   3  25  -0.584039E+03
  15   1   3  25  -0.465480E+03
  16   1   3  25  -0.337432E+03
  17   1   3  25  -0.208473E+03
  18   1   3  25  -0.144815E+03
  19   1   3  25  -0.835894E+02
  20   1   3  25  -0.214027E+02
  21   1   3  25   0.628652E+02
  22   1   3  25   0.164373E+03
  23   1   3  25   0.272782E+03
  24   1   3  25   0.409759E+03
  25   1   3  25   0.565409E+03
  26   1   3  25   0.713537E+03
  27   1   3  25   0.818012E+03
  28   1   3  25   0.955593E+03
  29   1   3  25   0.105896E+04
  30   1   3  25   0.119268E+04
  31   1   3  25   0.121789E+04
  32   1   3  25   0.118423E+04
  33   1   3  25   0.112626E+04
  34   1   3  25   0.103376E+04
  35   1   3  25   0.992298E+03
  36   1   3  25   0.735449E+03
   1   2   3  25   0.304252E+01
   2   2   3  25   0.292295E+01
   3   2   3  25   0.274874E+01
   4   2   3  25   0.251963E+01
   5   2   3  25   0.223811E+01
   6   2   3  25   0.191044E+01
   7   2   3  25   0.154700E+01
   8   2   3  25   0.116202E+01
   9   2   3  25   0.772616E+00
  10   2   3  25   0.397429E+00
  11   2   3  25   0.549114E-01
  12   2   3  25  -0.238512E+00
  13   2   3  25  -0.470261E+00
  14   2   3  25  -0.633195E+00
  15   2   3  25  -0.726743E+00
  16   2   3  25  -0.757324E+00
  17   2   3  25  -0.737912E+00
  18   2   3  25  -0.686738E+00
  19   2   3  25  -0.625269E+00
  20   2   3  25  -0.575772E+00
  21   2   3  25  -0.558827E+00
  22   2   3  25  -0.591150E+00
  23   2   3  25  -0.683981E+00
  24   2   3  25  -0.842146E+00
  25   2   3  25  -0.106375E+01
  26   2   3  25  -0.134043E+01
  27   2   3  25  -0.165800E+01
  28   2   3  25  -0.199747E+01
  29   2   3  25  -0.233641E+01
  30   2   3  25  -0.265051E+01
  31   2   3  25  -0.291545E+01
  32   2   3  25  -0.327788E+01
  33   2   3  25  -0.267415E+02
  34   2   3  25  -0.538113E+02
  35   2   3  25  -0.791916E+02
  36   2   3  25  -0.201120E+03
   1   3   3  25  -0.377275E+06
   2   3   3  25  -0.376547E+06
   3   3   3  25  -0.377389E+06
   4   3   3  25  -0.391313E+06
   5   3   3  25  -0.397937E+06
   6   3   3  25  -0.421160E+06
   7   3   3  25  -0.427494E+06
   8   3   3  25  -0.413432E+06
   9   3   3  25  -0.370299E+06
  10   3   3  25  -0.282072E+06
  11   3   3  25  -0.174033E+06
  12   3   3  25  -0.509527E+05
  13   3   3  25   0.846415E+05
  14   3   3  25   0.232977E+06
  15   3   3  25   0.378935E+06
  16   3   3  25   0.536177E+06
  17   3   3  25   0.607608E+06
  18   3   3  25   0.744094E+06
  19   3   3  25   0.831781E+06
  20   3   3  25   0.881962E+06
  21   3   3  25   0.877457E+06
  22   3   3  25   0.827536E+06
  23   3   3  25   0.768290E+06
  24   3   3  25   0.624651E+06
  25   3   3  25   0.516878E+06
  26   3   3  25   0.400484E+06
  27   3   3  25   0.315068E+06
  28   3   3  25   0.256714E+06
  29   3   3  25   0.207163E+06
  30   3   3  25   0.158943E+06
  31   3   3  25   0.106223E+06
  32   3   3  25   0.589114E+05
  33   3   3  25   0.179446E+05
  34   3   3  25  -0.164980E+05
  35   3   3  25  -0.527944E+05
  36   3   3  25  -0.716624E+05
   1   1   4  25   0.000000E+00
   2   1   4  25   0.000000E+00
   3   1   4  25   0.000000E+00
   4   1   4  25   0.000000E+00
   5   1   4  25   0.000000E+00
   6   1   4  25   0.000000E+00
   7   1   4  25   0.000000E+00
   8   1   4  25   0.000000E+00
   9   1   4  25   0.000000E+00
  10   1   4  25   0.000000E+00
  11   1   4  25   0.000000E+00
  12   1   4  25  -0.000000E+00
  13   1   4  25  -0.430181E+02
  14   1   4  25  -0.870404E+02
  15   1   4  25  -0.142607E+03
  16   1   4  25  -0.202400E+03
  17   1   4  25  -0.241124E+03
  18   1   4  25  -0.270756E+03
  19   1   4  25  -0.297457E+03
  20   1   4  25  -0.321231E+03
  21   1   4  25  -0.341177E+03
  22   1   4  25  -0.352358E+03
  23   1   4  25  -0.342885E+03
  24   1   4  25  -0.346494E+03
  25   1   4  25  -0.342099E+03
  26   1   4  25  -0.336984E+03
  27   1   4  25  -0.332357E+03
  28   1   4  25  -0.338185E+03
  29   1   4  25  -0.338821E+03
  30   1   4  25  -0.328272E+03
  31   1   4  25  -0.325323E+03
  32   1   4  25  -0.313635E+03
  33   1   4  25  -0.297565E+03
  34   1   4  25  -0.265844E+03
  35   1   4  25  -0.229763E+03
  36   1   4  25  -0.182067E+03
   1   2   4  25   0.000000E+00
   2   2   4  25   0.000000E+00
   3   2   4  25   0.000000E+00
   4   2   4  25   0.000000E+00
   5   2   4  25   0.000000E+00
   6   2   4  25   0.000000E+00
   7   2   4  25   0.000000E+00
   8   2   4  25   0.000000E+00
   9   2   4  25   0.000000E+00
  10   2   4  25   0.000000E+00
  11   2   4  25   0.000000E+00
  12   2   4  25   0.000000E+00
  13   2   4  25   0.329747E+01
  14   2   4  25   0.320007E+01
  15   2   4  25   0.354137E+01
  16   2   4  25   0.171779E+02
  17   2   4  25   0.132299E+03
  18   2   4  25   0.227013E+03
  19   2   4  25   0.275689E+03
  20   2   4  25   0.267422E+03
  21   2   4  25   0.221820E+03
  22   2   4  25   0.127240E+03
  23   2   4  25  -0.423253E+01
  24   2   4  25  -0.164054E+03
  25   2   4  25  -0.335896E+03
  26   2   4  25  -0.506313E+03
  27   2   4  25  -0.715952E+03
  28   2   4  25  -0.888125E+03
  29   2   4  25  -0.991890E+03
  30   2   4  25  -0.110137E+04
  31   2   4  25  -0.114459E+04
  32   2   4  25  -0.122055E+04
  33   2   4  25  -0.125597E+04
  34   2   4  25  -0.121361E+04
  35   2   4  25  -0.111838E+04
  36   2   4  25  -0.968017E+03
   1   3   4  25  -0.000000E+00
   2   3   4  25  -0.000000E+00
   3   3   4  25  -0.000000E+00
   4   3   4  25  -0.000000E+00
   5   3   4  25  -0.000000E+00
   6   3   4  25  -0.000000E+00
   7   3   4  25  -0.000000E+00
   8   3   4  25  -0.000000E+00
   9   3   4  25  -0.000000E+00
  10   3   4  25  -0.000000E+00
  11   3   4  25  -0.000000E+00
  12   3   4  25  -0.000000E+00
  13   3   4  25  -0.600983E+06
  14   3   4  25  -0.516465E+06
  15   3   4  25  -0.435653E+06
  16   3   4  25  -0.341837E+06
  17   3   4  25  -0.233958E+06
  18   3   4  25  -0.147308E+06
  19   3   4  25  -0.796823E+05
  20   3   4  25  -0.314336E+05
  21   3   4  25   0.171890E+03
  22   3   4  25   0.192118E+05
  23   3   4  25   0.278511E+05
  24   3   4  25   0.319640E+05
  25   3   4  25   0.302105E+05
  26   3   4  25   0.268198E+05
  27   3   4  25   0.224380E+05
  28   3   4  25   0.200497E+05
  29   3   4  25   0.183372E+05
  30   3   4  25   0.185909E+05
  31   3   4  25   0.229218E+05
  32   3   4  25   0.288456E+05
  33   3   4  25   0.383429E+05
  34   3   4  25   0.500408E+05
  35   3   4  25   0.632549E+05
  36   3   4  25   0.767523E+05
   1   1   5  25  -0.000000E+00
   2   1   5  25  -0.000000E+00
   3   1   5  25  -0.000000E+00
   4   1   5  25  -0.000000E+00
   5   1   5  25  -0.000000E+00
   6   1   5  25  -0.000000E+00
   7   1   5  25  -0.000000E+00
   8   1   5  25   0.000000E+00
   9   1   5  25   0.000000E+00
  10   1   5  25   0.000000E+00
  11   1   5  25   0.000000E+00
  12   1   5  25   0.000000E+00
  13   1   5  25   0.123242E+03
  14   1   5  25   0.607685E+02
  15   1   5  25   0.539782E+02
  16   1   5  25   0.630965E+02
  17   1   5  25   0.920252E+02
  18   1   5  25   0.120670E+03
  19   1   5  25   0.205936E+03
  20   1   5  25   0.223997E+03
  21   1   5  25   0.283244E+03
  22   1   5  25   0.317052E+03
